id,code,slug,name,category,price,specifications_text,specifications_json,images,webp_images
lf-148,LF148,lf-148-textured-stepping-stones-set,Textured Stepping Stones Set,Play Equipment,13990,"details: A set of colorful, textured stepping pods designed to develop | children’s balance, coordination, and sensory exploration. Each | pod features unique surface patterns that encourage tactile","{""details"":[""A set of colorful, textured stepping pods designed to develop"",""children’s balance, coordination, and sensory exploration. Each"",""pod features unique surface patterns that encourage tactile""]}",/catalogue/play-equipment/lf-148/cover.jpg,/catalogue-webp/play-equipment/lf-148/cover.webp
lf-149,LF149,lf-149-balance-path,Balance Path,Play Equipment,4490,"details: A fun and colourful set of balance stepping stones designed to help children improve coordination, balance, | and motor skills. Kids can hop, step, and create their own obstacle paths while building conﬁdence and | body control. Perfect for indoor play, therapy activities, and early childhood development.","{""details"":[""A fun and colourful set of balance stepping stones designed to help children improve coordination, balance,"",""and motor skills. Kids can hop, step, and create their own obstacle paths while building conﬁdence and"",""body control. Perfect for indoor play, therapy activities, and early childhood development.""]}",/catalogue/play-equipment/lf-149/cover.jpg,/catalogue-webp/play-equipment/lf-149/cover.webp
lf-150,LF150,lf-150-makarci-stepping-balance-stones,Makarci Stepping Balance Stones,Play Equipment,2990,"details: Extra Large - 35 x 26.5 cm Blue | Large - 28 x 25 cm Green | Medium - 28 x 21 cm Dark Green | Small - 16.5 x 15.5 cm Yellow | A fun and colorful set of balance stepping stones designed to improve children’s coordination, stability, | and gross motor skills. Perfect for indoor play, obstacle courses, and sensory development activities.","{""details"":[""Extra Large - 35 x 26.5 cm Blue"",""Large - 28 x 25 cm Green"",""Medium - 28 x 21 cm Dark Green"",""Small - 16.5 x 15.5 cm Yellow"",""A fun and colorful set of balance stepping stones designed to improve children’s coordination, stability,"",""and gross motor skills. Perfect for indoor play, obstacle courses, and sensory development activities.""]}",/catalogue/play-equipment/lf-150/cover.jpg,/catalogue-webp/play-equipment/lf-150/cover.webp
lf-151,LF151,lf-151-balance-wave,Balance Wave,Play Equipment,10990,"details: 52x14x10cm,8pcs | Designed to mimic the gentle undulations of natural waves, | this balance board offers children a realistic and engaging | balance-training experience. By standing or walking on it, | children enhance their balance, coordination, and body control | while building conﬁdence in a fun, safe, and interactive way.","{""details"":[""52x14x10cm,8pcs"",""Designed to mimic the gentle undulations of natural waves,"",""this balance board offers children a realistic and engaging"",""balance-training experience. By standing or walking on it,"",""children enhance their balance, coordination, and body control"",""while building conﬁdence in a fun, safe, and interactive way.""]}",/catalogue/play-equipment/lf-151/cover.jpg,/catalogue-webp/play-equipment/lf-151/cover.webp
lf-152,LF152,lf-152-funstep-balance-builder,FunStep Balance Builder,Play Equipment,14990,"size: Circular Pier Size : 32x32x15cm; details: Bridge Deck 4pcs & Circular Pier 5pcs | A fun and safe way to build balance and coordination in kids. | This modular balance set features interlocking beams | and textured, anti-slip stepping pods for secure play. | Ideal for improving gross motor skills, sensory development, | and conﬁdence. Perfect for homes, preschools, and activity centers.","{""size"":""Circular Pier Size : 32x32x15cm"",""details"":[""Bridge Deck 4pcs & Circular Pier 5pcs"",""A fun and safe way to build balance and coordination in kids."",""This modular balance set features interlocking beams"",""and textured, anti-slip stepping pods for secure play."",""Ideal for improving gross motor skills, sensory development,"",""and conﬁdence. Perfect for homes, preschools, and activity centers.""]}",/catalogue/play-equipment/lf-152/cover.jpg,/catalogue-webp/play-equipment/lf-152/cover.webp
lf-153,LF153,lf-153-balance-rocker,Balance Rocker,Play Equipment,1490,"details: 70x28cm | playful balance rocker designed to support children’s physical development through fun and movement. | Its smooth curved shape encourages balancing, rocking, sitting, and imaginative play, | helping improve coordination,core strength, and motor skills. Made from sturdy, child-safe | material with rounded edges, it’s perfect for indoor play and active learning for young kids.","{""details"":[""70x28cm"",""playful balance rocker designed to support children’s physical development through fun and movement."",""Its smooth curved shape encourages balancing, rocking, sitting, and imaginative play,"",""helping improve coordination,core strength, and motor skills. Made from sturdy, child-safe"",""material with rounded edges, it’s perfect for indoor play and active learning for young kids.""]}",/catalogue/play-equipment/lf-153/cover.jpg,/catalogue-webp/play-equipment/lf-153/cover.webp
lf-161,LF161,lf-161-hover-spin-seat,Hover Spin Seat,Play Equipment,4990,details: L54 x W43 x H28 cm,"{""details"":[""L54 x W43 x H28 cm""]}",/catalogue/play-equipment/lf-161/cover.jpg,/catalogue-webp/play-equipment/lf-161/cover.webp
lf-162,LF162,lf-162-fish-hover-spin-seat,Fish Hover Spin Seat,Play Equipment,4990,"details: L54 x W58 x H27 cm | Designed for endless movement, this swivel board helps kids develop balance, | coordination, and muscle control through active play. A dynamic 360° swivel board that helps | children build balance, coordination, and core strength through active, playful movement.","{""details"":[""L54 x W58 x H27 cm"",""Designed for endless movement, this swivel board helps kids develop balance,"",""coordination, and muscle control through active play. A dynamic 360° swivel board that helps"",""children build balance, coordination, and core strength through active, playful movement.""]}",/catalogue/play-equipment/lf-162/cover.jpg,/catalogue-webp/play-equipment/lf-162/cover.webp
lf-164,LF164,lf-164-kids-unity-stretch-band,Kids Unity Stretch Band,Play Equipment,2990,"details: A colorful elastic play band designed for group | activities that encourage teamwork, coordination, | and active movement. Perfect for outdoor games, | balance challenges, and fun physical exercise for children.","{""details"":[""A colorful elastic play band designed for group"",""activities that encourage teamwork, coordination,"",""and active movement. Perfect for outdoor games,"",""balance challenges, and fun physical exercise for children.""]}",/catalogue/play-equipment/lf-164/cover.jpg,/catalogue-webp/play-equipment/lf-164/cover.webp
lf-165,LF165,lf-165-jump-toss-balance-activity-kit,Jump•Toss•Balance Activity Kit,Play Equipment,2990,"size: 15x12.5x15cm; details: The Jump • Toss • Balance Activity Kit is a fun, active | play set that helps children develop balance, coordination, | and motor skills. Kids jump, toss bean bags, and aim for colorful | buckets perfect for indoor or outdoor play at home, schools, or play areas.","{""size"":""15x12.5x15cm"",""details"":[""The Jump • Toss • Balance Activity Kit is a fun, active"",""play set that helps children develop balance, coordination,"",""and motor skills. Kids jump, toss bean bags, and aim for colorful"",""buckets perfect for indoor or outdoor play at home, schools, or play areas.""]}",/catalogue/play-equipment/lf-165/cover.jpg,/catalogue-webp/play-equipment/lf-165/cover.webp
lf-167,LF167,lf-167-wooden-traf-c-sign,wooden trafc sign,Play Equipment,17990,details: Specications: 18 pieces/set,"{""details"":[""Specications: 18 pieces/set""]}",/catalogue/play-equipment/lf-167/cover.jpg,/catalogue-webp/play-equipment/lf-167/cover.webp
lf-169,LF169,lf-169-single-layer-jump-bag,Single layer jump bag,Play Equipment,490,size: 50x70cm,"{""size"":""50x70cm""}",/catalogue/play-equipment/lf-169/cover.jpg,/catalogue-webp/play-equipment/lf-169/cover.webp
lf-170,LF170,lf-170-flat-number-marker-plates,Flat Number Marker Plates,Play Equipment,2990,size: 23 cm Dia; details: (Set of 10) high quality PVC.,"{""size"":""23 cm Dia"",""details"":[""(Set of 10) high quality PVC.""]}",/catalogue/play-equipment/lf-170/cover.jpg,/catalogue-webp/play-equipment/lf-170/cover.webp
lf-62s,LF62S,lf-62s-6-5-ft-dia,6.5 ft Dia,Play Equipment,1190,,{},/catalogue/play-equipment/lf-62s/cover.jpg,/catalogue-webp/play-equipment/lf-62s/cover.webp
lf-62,LF62,lf-62-9-ft-dia,9 ft Dia,Play Equipment,1990,"details: A vibrant, multi-color play parachute designed for group activities, teamwork games, and fun outdoor exercises. | Perfect for schools, playgroups, and events to encourage coordination, cooperation, and active play.","{""details"":[""A vibrant, multi-color play parachute designed for group activities, teamwork games, and fun outdoor exercises."",""Perfect for schools, playgroups, and events to encourage coordination, cooperation, and active play.""]}",/catalogue/play-equipment/lf-62/cover.jpg,/catalogue-webp/play-equipment/lf-62/cover.webp
lft-21a,LFT21A,lft-21a-lft-21a,LFT-21A,Learning Toys,450,,{},/catalogue/learning-toys/lft-21a/cover.jpg,/catalogue-webp/learning-toys/lft-21a/cover.webp
lft-22a,LFT22A,lft-22a-lft-22a,LFT-22A,Learning Toys,450,,{},/catalogue/learning-toys/lft-22a/cover.jpg,/catalogue-webp/learning-toys/lft-22a/cover.webp
lft-23a,LFT23A,lft-23a-lft-23a,LFT-23A,Learning Toys,450,,{},/catalogue/learning-toys/lft-23a/cover.jpg,/catalogue-webp/learning-toys/lft-23a/cover.webp
lft-25a,LFT25A,lft-25a-lft-25a,LFT-25A,Learning Toys,450,,{},/catalogue/learning-toys/lft-25a/cover.jpg,/catalogue-webp/learning-toys/lft-25a/cover.webp
lft-26a,LFT26A,lft-26a-lft-26a,LFT-26A,Learning Toys,450,,{},/catalogue/learning-toys/lft-26a/cover.jpg,/catalogue-webp/learning-toys/lft-26a/cover.webp
lft-24a,LFT24A,lft-24a-lft-24a,LFT-24A,Learning Toys,450,,{},/catalogue/learning-toys/lft-24a/cover.jpg,/catalogue-webp/learning-toys/lft-24a/cover.webp
lft-28a,LFT28A,lft-28a-lft-28a,LFT-28A,Learning Toys,450,,{},/catalogue/learning-toys/lft-28a/cover.jpg,/catalogue-webp/learning-toys/lft-28a/cover.webp
lft-29a,LFT29A,lft-29a-lft-29a,LFT-29A,Learning Toys,450,,{},/catalogue/learning-toys/lft-29a/cover.jpg,/catalogue-webp/learning-toys/lft-29a/cover.webp
lft-27a,LFT27A,lft-27a-lft-27a,LFT-27A,Learning Toys,450,,{},/catalogue/learning-toys/lft-27a/cover.jpg,/catalogue-webp/learning-toys/lft-27a/cover.webp
lft-30a,LFT30A,lft-30a-lft-30a,LFT-30A,Learning Toys,450,,{},/catalogue/learning-toys/lft-30a/cover.jpg,/catalogue-webp/learning-toys/lft-30a/cover.webp
lft-31a,LFT31A,lft-31a-lft-31a,LFT-31A,Learning Toys,450,,{},/catalogue/learning-toys/lft-31a/cover.jpg,/catalogue-webp/learning-toys/lft-31a/cover.webp
lft-32a,LFT32A,lft-32a-lft-32a,LFT-32A,Learning Toys,450,,{},/catalogue/learning-toys/lft-32a/cover.jpg,/catalogue-webp/learning-toys/lft-32a/cover.webp
lft-33a,LFT33A,lft-33a-lft-33a,LFT-33A,Learning Toys,450,,{},/catalogue/learning-toys/lft-33a/cover.jpg,/catalogue-webp/learning-toys/lft-33a/cover.webp
lft-35a,LFT35A,lft-35a-lft-35a,LFT-35A,Learning Toys,450,,{},/catalogue/learning-toys/lft-35a/cover.jpg,/catalogue-webp/learning-toys/lft-35a/cover.webp
lft-34a,LFT34A,lft-34a-lft-34a,LFT-34A,Learning Toys,450,,{},/catalogue/learning-toys/lft-34a/cover.jpg,/catalogue-webp/learning-toys/lft-34a/cover.webp
lft-37a,LFT37A,lft-37a-450-00,450.00,Learning Toys,450,,{},/catalogue/learning-toys/lft-37a/cover.jpg,/catalogue-webp/learning-toys/lft-37a/cover.webp
lft-36a,LFT36A,lft-36a-450-00,450.00,Learning Toys,450,,{},/catalogue/learning-toys/lft-36a/cover.jpg,/catalogue-webp/learning-toys/lft-36a/cover.webp
lft-38a,LFT38A,lft-38a-lft-38a,LFT-38A,Learning Toys,290,,{},/catalogue/learning-toys/lft-38a/cover.jpg,/catalogue-webp/learning-toys/lft-38a/cover.webp
lft-39a,LFT39A,lft-39a-lft-39a,LFT-39A,Learning Toys,290,,{},/catalogue/learning-toys/lft-39a/cover.jpg,/catalogue-webp/learning-toys/lft-39a/cover.webp
lft-40a,LFT40A,lft-40a-lft-40a,LFT-40A,Learning Toys,290,,{},/catalogue/learning-toys/lft-40a/cover.jpg,/catalogue-webp/learning-toys/lft-40a/cover.webp
lfp-4,LFP4,lfp-4-finger-puppet,Finger Puppet,Puppets,795,details: (Set of 10),"{""details"":[""(Set of 10)""]}",/catalogue/puppets/lfp-4/cover.jpg,/catalogue-webp/puppets/lfp-4/cover.webp
lfp-5,LFP5,lfp-5-domestic-animals-puppet,Domestic Animals Puppet,Puppets,795,details: (Set of 10) | LFP 7 Fruits/Vegitables Puppet (Set of 12),"{""details"":[""(Set of 10)"",""LFP 7 Fruits/Vegitables Puppet (Set of 12)""]}",/catalogue/puppets/lfp-5/cover.jpg,/catalogue-webp/puppets/lfp-5/cover.webp
lfp-6,LFP6,lfp-6-wild-animals,Wild Animals,Puppets,795,details: Puppet (Set of 10),"{""details"":[""Puppet (Set of 10)""]}",/catalogue/puppets/lfp-6/cover.jpg,/catalogue-webp/puppets/lfp-6/cover.webp
lfp-7,LFP7,lfp-7-fruits-vegitables-puppet-set-of-12,Fruits/Vegitables Puppet (Set of 12),Puppets,,details: LFP 7 Fruits/Vegitables Puppet (Set of 12),"{""details"":[""LFP 7 Fruits/Vegitables Puppet (Set of 12)""]}",/catalogue/puppets/lfp-7/cover.jpg,/catalogue-webp/puppets/lfp-7/cover.webp
lfp-8,LFP8,lfp-8-water-animals,Water Animals,Puppets,,details: (Set of 6),"{""details"":[""(Set of 6)""]}",/catalogue/puppets/lfp-8/cover.jpg,/catalogue-webp/puppets/lfp-8/cover.webp
lfp-9,LFP9,lfp-9-birds-puppet,Birds Puppet,Puppets,,details: (Set of 6),"{""details"":[""(Set of 6)""]}",/catalogue/puppets/lfp-9/cover.jpg,/catalogue-webp/puppets/lfp-9/cover.webp
lfp-12,LFP12,lfp-12-community-helpers,Community Helpers,Puppets,,details: (Set of 8),"{""details"":[""(Set of 8)""]}",/catalogue/puppets/lfp-12/cover.jpg,/catalogue-webp/puppets/lfp-12/cover.webp
lfp-10,LFP10,lfp-10-insect-puppet,Insect Puppet,Puppets,,details: (Set of 6),"{""details"":[""(Set of 6)""]}",/catalogue/puppets/lfp-10/cover.jpg,/catalogue-webp/puppets/lfp-10/cover.webp
lfp-11,LFP11,lfp-11-family-puppet,Family Puppet,Puppets,,details: (Set of 6),"{""details"":[""(Set of 6)""]}",/catalogue/puppets/lfp-11/cover.jpg,/catalogue-webp/puppets/lfp-11/cover.webp
lft-1212,LFT1212,lft-1212-construction,Construction,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1212/cover.jpg,/catalogue-webp/role-play-costumes/lft-1212/cover.webp
lft-1211,LFT1211,lft-1211-military-forces,Military Forces,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1211/cover.jpg,/catalogue-webp/role-play-costumes/lft-1211/cover.webp
lft-1213,LFT1213,lft-1213-pilot,Pilot,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1213/cover.jpg,/catalogue-webp/role-play-costumes/lft-1213/cover.webp
lft-1214,LFT1214,lft-1214-lawyer,Lawyer,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1214/cover.jpg,/catalogue-webp/role-play-costumes/lft-1214/cover.webp
lft-1216,LFT1216,lft-1216-lady-doctor,Lady Doctor,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1216/cover.jpg,/catalogue-webp/role-play-costumes/lft-1216/cover.webp
lft-1215,LFT1215,lft-1215-doctor,Doctor,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1215/cover.jpg,/catalogue-webp/role-play-costumes/lft-1215/cover.webp
lft-1219,LFT1219,lft-1219-fire-ghter,Fireghter,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1219/cover.jpg,/catalogue-webp/role-play-costumes/lft-1219/cover.webp
lft-1217,LFT1217,lft-1217-chef,Chef,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1217/cover.jpg,/catalogue-webp/role-play-costumes/lft-1217/cover.webp
lft-1218,LFT1218,lft-1218-nurse,Nurse,Role Play Costumes,1990,,{},/catalogue/role-play-costumes/lft-1218/cover.jpg,/catalogue-webp/role-play-costumes/lft-1218/cover.webp
lft-013,LFT013,lft-013-roll-ball,Roll Ball,Toys,599,details: Set of 4 Pcs,"{""details"":[""Set of 4 Pcs""]}",/catalogue/toys/lft-013/cover.jpg,/catalogue-webp/toys/lft-013/cover.webp
lft-012,LFT012,lft-012-baby-s-first-blocks,Baby's First Blocks,Toys,499,,{},/catalogue/toys/lft-012/cover.jpg,/catalogue-webp/toys/lft-012/cover.webp
lft-014,LFT014,lft-014-shape-sorting-baby-toy,Shape Sorting Baby Toy,Toys,899,,{},/catalogue/toys/lft-014/cover.jpg,/catalogue-webp/toys/lft-014/cover.webp
lft-011,LFT011,lft-011-shape-sorter,Shape Sorter,Toys,699,,{},/catalogue/toys/lft-011/cover.jpg,/catalogue-webp/toys/lft-011/cover.webp
lft-015,LFT015,lft-015-fun-inertia-animal-car,Fun Inertia Animal Car,Toys,1196,set: 4 Pcs.; models: Horse | Zebra | Sheep | Lion,"{""set"":""4 Pcs."",""models"":[""Horse"",""Zebra"",""Sheep"",""Lion""]}",/catalogue/toys/lft-015/cover.jpg,/catalogue-webp/toys/lft-015/cover.webp
lft-016,LFT016,lft-016-my-first-car,My First Car,Toys,1196,set: 4 Pcs.; models: Police | Ambulance | Taxi | Bus,"{""set"":""4 Pcs."",""models"":[""Police"",""Ambulance"",""Taxi"",""Bus""]}",/catalogue/toys/lft-016/cover.jpg,/catalogue-webp/toys/lft-016/cover.webp
lft-1251,LFT1251,lft-1251-alphabet,Alphabet,Flash Cards,299,,{},/catalogue/flash-cards/lft-1251/cover.jpg,/catalogue-webp/flash-cards/lft-1251/cover.webp
lft-1252,LFT1252,lft-1252-numbers,Numbers,Flash Cards,299,,{},/catalogue/flash-cards/lft-1252/cover.jpg,/catalogue-webp/flash-cards/lft-1252/cover.webp
lft-1253,LFT1253,lft-1253-colours-and-shapes,Colours & Shapes,Flash Cards,299,,{},/catalogue/flash-cards/lft-1253/cover.jpg,/catalogue-webp/flash-cards/lft-1253/cover.webp
lft-1254,LFT1254,lft-1254-vegetables,Vegetables,Flash Cards,299,,{},/catalogue/flash-cards/lft-1254/cover.jpg,/catalogue-webp/flash-cards/lft-1254/cover.webp
lft-1255,LFT1255,lft-1255-fruits,Fruits,Flash Cards,299,,{},/catalogue/flash-cards/lft-1255/cover.jpg,/catalogue-webp/flash-cards/lft-1255/cover.webp
lft-1256,LFT1256,lft-1256-birds,Birds,Flash Cards,299,,{},/catalogue/flash-cards/lft-1256/cover.jpg,/catalogue-webp/flash-cards/lft-1256/cover.webp
lft-1257,LFT1257,lft-1257-animals,Animals,Flash Cards,299,,{},/catalogue/flash-cards/lft-1257/cover.jpg,/catalogue-webp/flash-cards/lft-1257/cover.webp
lft-1258,LFT1258,lft-1258-parts-of-the-body,Parts Of The Body,Flash Cards,299,,{},/catalogue/flash-cards/lft-1258/cover.jpg,/catalogue-webp/flash-cards/lft-1258/cover.webp
lft-1259,LFT1259,lft-1259-vechicles,Vechicles,Flash Cards,299,,{},/catalogue/flash-cards/lft-1259/cover.jpg,/catalogue-webp/flash-cards/lft-1259/cover.webp
lft-1260,LFT1260,lft-1260-community-helpers,Community Helpers,Flash Cards,299,,{},/catalogue/flash-cards/lft-1260/cover.jpg,/catalogue-webp/flash-cards/lft-1260/cover.webp
lft-1261,LFT1261,lft-1261-opposites,Opposites,Flash Cards,299,,{},/catalogue/flash-cards/lft-1261/cover.jpg,/catalogue-webp/flash-cards/lft-1261/cover.webp
lft-054,LFT054,lft-054-stack-o-cubes,Stack-o-Cubes,Toys,249,,{},/catalogue/toys/lft-054/cover.jpg,/catalogue-webp/toys/lft-054/cover.webp
lft-052,LFT052,lft-052-stack-o-egg,Stack-o-Egg,Toys,239,,{},/catalogue/toys/lft-052/cover.jpg,/catalogue-webp/toys/lft-052/cover.webp
lft-053,LFT053,lft-053-stack-o-cups,Stack-o-Cups,Toys,199,,{},/catalogue/toys/lft-053/cover.jpg,/catalogue-webp/toys/lft-053/cover.webp
lft-051,LFT051,lft-051-stack-o-barrel,Stack-o-Barrel,Toys,179,,{},/catalogue/toys/lft-051/cover.jpg,/catalogue-webp/toys/lft-051/cover.webp
lft-97c,LFT97C,lft-97c-toddler-ring,Toddler Ring,Toys,499,,{},/catalogue/toys/lft-97c/cover.jpg,/catalogue-webp/toys/lft-97c/cover.webp
lft-98,LFT98,lft-98-bowling-set-jumbo,Bowling Set Jumbo,Toys,1395,,{},/catalogue/toys/lft-98/cover.jpg,/catalogue-webp/toys/lft-98/cover.webp
lft-92,LFT92,lft-92-sand-toys,Sand Toys,Toys,299,,{},/catalogue/toys/lft-92/cover.jpg,/catalogue-webp/toys/lft-92/cover.webp
lft-1203,LFT1203,lft-1203-fruitscutting,FruitsCutting,Toys,699,,{},/catalogue/toys/lft-1203/cover.jpg,/catalogue-webp/toys/lft-1203/cover.webp
lft-99,LFT99,lft-99-bowling-set,Bowling Set,Toys,995,,{},/catalogue/toys/lft-99/cover.jpg,/catalogue-webp/toys/lft-99/cover.webp
lft-1204,LFT1204,lft-1204-vegetables-cutting,Vegetables Cutting,Toys,699,details: Per Pcs,"{""details"":[""Per Pcs""]}",/catalogue/toys/lft-1204/cover.jpg,/catalogue-webp/toys/lft-1204/cover.webp
pu6cm1,PU6CM1,pu6cm1-fun-pu-balls,Fun PU Balls,Toys,249,unit: Per Pcs,"{""unit"":""Per Pcs""}",/catalogue/toys/pu6cm1/cover.jpg,/catalogue-webp/toys/pu6cm1/cover.webp
fb3cm1,FB3CM1,fb3cm1-football,Football,Toys,799,,{},/catalogue/toys/fb3cm1/cover.jpg,/catalogue-webp/toys/fb3cm1/cover.webp
bb3cm1,BB3CM1,bb3cm1-basketball,Basketball,Toys,549,,{},/catalogue/toys/bb3cm1/cover.jpg,/catalogue-webp/toys/bb3cm1/cover.webp
lft-1201,LFT1201,lft-1201-fruits-cutting,Fruits Cutting,Toys,399,,{},/catalogue/toys/lft-1201/cover.jpg,/catalogue-webp/toys/lft-1201/cover.webp
lft-1202,LFT1202,lft-1202-vegetables-cutting,Vegetables Cutting,Toys,399,,{},/catalogue/toys/lft-1202/cover.jpg,/catalogue-webp/toys/lft-1202/cover.webp
lft-1210,LFT1210,lft-1210-vegetables,Vegetables,Toys,499,,{},/catalogue/toys/lft-1210/cover.jpg,/catalogue-webp/toys/lft-1210/cover.webp
lft-1209,LFT1209,lft-1209-fruits,Fruits,Toys,499,,{},/catalogue/toys/lft-1209/cover.jpg,/catalogue-webp/toys/lft-1209/cover.webp
lft-90d,LFT90D,lft-90d-hopscotch,Hopscotch,Toys,1199,,{},/catalogue/toys/lft-90d/cover.jpg,/catalogue-webp/toys/lft-90d/cover.webp
lft-1241,LFT1241,lft-1241-digital-ice-lolly,Digital Ice Lolly,Toys,1199,,{},/catalogue/toys/lft-1241/cover.jpg,/catalogue-webp/toys/lft-1241/cover.webp
lft-1151,LFT1151,lft-1151-xylophone,Xylophone,Toys,599,,{},/catalogue/toys/lft-1151/cover.jpg,/catalogue-webp/toys/lft-1151/cover.webp
lft-1152,LFT1152,lft-1152-xylophone-big,Xylophone Big,Toys,899,,{},/catalogue/toys/lft-1152/cover.jpg,/catalogue-webp/toys/lft-1152/cover.webp
lft-1243,LFT1243,lft-1243-bin-buddy,Bin Buddy,Toys,499,,{},/catalogue/toys/lft-1243/cover.jpg,/catalogue-webp/toys/lft-1243/cover.webp
lft-1234,LFT1234,lft-1234-beauty-set,Beauty set,Toys,899,,{},/catalogue/toys/lft-1234/cover.jpg,/catalogue-webp/toys/lft-1234/cover.webp
lft-1233,LFT1233,lft-1233-tool-kit,Tool kit,Toys,899,,{},/catalogue/toys/lft-1233/cover.jpg,/catalogue-webp/toys/lft-1233/cover.webp
lft-1231,LFT1231,lft-1231-doctor-set,Doctor set,Toys,899,,{},/catalogue/toys/lft-1231/cover.jpg,/catalogue-webp/toys/lft-1231/cover.webp
lft-1232,LFT1232,lft-1232-kitchen-set,Kitchen set,Toys,899,,{},/catalogue/toys/lft-1232/cover.jpg,/catalogue-webp/toys/lft-1232/cover.webp
lft-1223,LFT1223,lft-1223-ocean-animal-set,Ocean Animal Set,Toys,599,,{},/catalogue/toys/lft-1223/cover.jpg,/catalogue-webp/toys/lft-1223/cover.webp
lft-1221,LFT1221,lft-1221-wild-animal-set,Wild Animal Set,Toys,499,,{},/catalogue/toys/lft-1221/cover.jpg,/catalogue-webp/toys/lft-1221/cover.webp
lft-1222,LFT1222,lft-1222-farm-set,Farm Set,Toys,499,,{},/catalogue/toys/lft-1222/cover.jpg,/catalogue-webp/toys/lft-1222/cover.webp
lft-1224,LFT1224,lft-1224-insects-set,Insects Set,Toys,499,,{},/catalogue/toys/lft-1224/cover.jpg,/catalogue-webp/toys/lft-1224/cover.webp
puzzle-alphabet,PUZZLE-ALPHABET,puzzle-alphabet-alphabet,Alphabet,Puzzles,305,,{},/catalogue/puzzles/puzzle-alphabet/cover.jpg,/catalogue-webp/puzzles/puzzle-alphabet/cover.webp
puzzle-numbers,PUZZLE-NUMBERS,puzzle-numbers-numbers,Numbers,Puzzles,305,,{},/catalogue/puzzles/puzzle-numbers/cover.jpg,/catalogue-webp/puzzles/puzzle-numbers/cover.webp
puzzle-opposites,PUZZLE-OPPOSITES,puzzle-opposites-opposites,Opposites,Puzzles,305,,{},/catalogue/puzzles/puzzle-opposites/cover.jpg,/catalogue-webp/puzzles/puzzle-opposites/cover.webp
puzzle-where-am-i,PUZZLE-WHERE-AM-I,puzzle-where-am-i-where-am-i,Where Am I,Puzzles,305,,{},/catalogue/puzzles/puzzle-where-am-i/cover.jpg,/catalogue-webp/puzzles/puzzle-where-am-i/cover.webp
puzzle-size-it-up,PUZZLE-SIZE-IT-UP,puzzle-size-it-up-size-it-up,Size it up,Puzzles,305,,{},/catalogue/puzzles/puzzle-size-it-up/cover.jpg,/catalogue-webp/puzzles/puzzle-size-it-up/cover.webp
puzzle-things-i-can-do,PUZZLE-THINGS-I-CAN-DO,puzzle-things-i-can-do-things-i-can-do,Things I Can Do,Puzzles,305,,{},/catalogue/puzzles/puzzle-things-i-can-do/cover.jpg,/catalogue-webp/puzzles/puzzle-things-i-can-do/cover.webp
puzzle-whats-wrong,PUZZLE-WHATS-WRONG,puzzle-whats-wrong-what-s-wrong,What's Wrong,Puzzles,305,,{},/catalogue/puzzles/puzzle-whats-wrong/cover.jpg,/catalogue-webp/puzzles/puzzle-whats-wrong/cover.webp
puzzle-parts-of-the-body,PUZZLE-PARTS-OF-THE-BODY,puzzle-parts-of-the-body-parts-of-the-body,Parts Of The Body,Puzzles,305,,{},/catalogue/puzzles/puzzle-parts-of-the-body/cover.jpg,/catalogue-webp/puzzles/puzzle-parts-of-the-body/cover.webp
mat-eva-numbers,MAT-EVA-NUMBERS,mat-eva-numbers-eva-mat-numbers,Eva Mat Numbers,Mats,990,,{},/catalogue/mats/mat-eva-numbers/cover.jpg,/catalogue-webp/mats/mat-eva-numbers/cover.webp
mat-eva-alphabets,MAT-EVA-ALPHABETS,mat-eva-alphabets-eva-mat-alphabets,Eva Mat Alphabets,Mats,2490,,{},/catalogue/mats/mat-eva-alphabets/cover.jpg,/catalogue-webp/mats/mat-eva-alphabets/cover.webp
mat-folding-xpe-size-l,MAT-FOLDING-XPE-SIZE-L,mat-folding-xpe-size-l-folding-mat-xpe-size-l,Folding Mat XPE - Size L,Mats,1990,size: L,"{""size"":""L""}",/catalogue/mats/mat-folding-xpe-size-l/cover.jpg,/catalogue-webp/mats/mat-folding-xpe-size-l/cover.webp
mat-folding-xpe-size-xl,MAT-FOLDING-XPE-SIZE-XL,mat-folding-xpe-size-xl-folding-mat-xpe-size-xl,Folding Mat XPE - Size XL,Mats,2490,size: XL,"{""size"":""XL""}",/catalogue/mats/mat-folding-xpe-size-xl/cover.jpg,/catalogue-webp/mats/mat-folding-xpe-size-xl/cover.webp
mat-rolling-carpet,MAT-ROLLING-CARPET,mat-rolling-carpet-rolling-carpet,Rolling Carpet,Mats,1190,variants: size: S; price: 1190 | size: M; price: 1390 | size: L; price: 1690 | size: XL; price: 1990,"{""variants"":[{""size"":""S"",""price"":1190},{""size"":""M"",""price"":1390},{""size"":""L"",""price"":1690},{""size"":""XL"",""price"":1990}]}",/catalogue/mats/mat-rolling-carpet/cover.jpg,/catalogue-webp/mats/mat-rolling-carpet/cover.webp
